X,Y,Name,description,altitudeMode,X_ADDR,ADDRESSPOSTALCODE,ADDRESSTYPE,DESCRIPTION2,HYPERLINK,ADDRESSBUILDINGNAME,FMEL_UPD_D,ADDRESSFLOORNUMBER,ADDRESSSTREETNAME,LANDYADDRESSPOINT,INC_CRC,SHAPE,Y_ADDR,NAME2,ADDRESSUNITNUMBER,LANDXADDRESSPOINT,Field_1,ADDRESSBLOCKHOUSENUMBER,PHOTOURL,Type
103.8345429,1.295206925,Panglima Prang (House),"Demolished in 1982, Panglima Prang was a 19th century Straits Chinese bungalow built by Tan Jiak Kim (b. 29 April 1859, Singapore - d. 22 October 1917, Singapore).",clampToGround,28136.2599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1131_2006-04-05.html"">http://infopedia.nl.sg/articles/SIP_1131_2006-04-05.html</a>",,4/17/2013 12:25:55 PM,,,30842.92,9044DFEF64985DE7,Point,30842.9199,,,28136.26,Panglima Prang (House),,,house
103.8473929,1.284094955,Nankin Street,"Nankin Street, a one-way street in Chinatown, connects South Bridge Road to China Street.",clampToGround,29566.36,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_311_2004-12-16.html"">http://infopedia.nl.sg/articles/SIP_311_2004-12-16.html</a>",,4/17/2013 12:25:55 PM,,,29614.22,32B69EE76BC97753,Point,29614.22,,,29566.36,Nankin Street,,,shopping
103.8627469,1.300254917,Nicoll Highway Collapse,"A disaster that struck on Tuesday 20 April 2004, rendering it unpassable for many months.",clampToGround,31275.11,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_430_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_430_2004-12-17.html</a>",,4/17/2013 12:25:55 PM,,,31401.12,FF54078DB7D9D910,Point,31401.1199,,,31275.11,Nicoll Highway Collapse,,,highway
103.8368769,1.302282944,Orchard Road,"Orchard Road, a street that is located in the Central Region.",clampToGround,28396.0099,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_721_2005-01-03.html"">http://infopedia.nl.sg/articles/SIP_721_2005-01-03.html</a>",,4/17/2013 12:25:55 PM,,,31625.35,ECC8DE6ABB7FD4A9,Point,31625.3499,,,28396.01,Orchard Road,,,shopping
103.8612249,1.31282298,Lavender Street,Connects the junction of Balestier Road and Serangoon Road to the junction of Kallang Road and Crawford Street.,clampToGround,31105.71,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_380_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_380_2005-01-26.html</a>",,4/17/2013 12:25:55 PM,,,32790.83,365575EF3B35B533,Point,32790.83,,,31105.71,Lavender Street,,,shopping
103.8397532,1.300395439,Library@Orchard,"Library@Orchard, officially opened on 21 October 1999, is located on the fifth floor of the Ngee Ann City Shopping Mall",clampToGround,28716.12,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_253_2005-01-24.html"">http://infopedia.nl.sg/articles/SIP_253_2005-01-24.html</a>",,10/24/2014 3:38:32 PM,,,31416.64,82C2AC3D82D78742,Point,31416.64,,,28716.12,Library@Orchard,,,library
103.8456459,1.37469493,Ang Mo Kio Public Library,Ang Mo Kio Public Library was the fifth full-time branch library built by the National Library.,clampToGround,29371.8799,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_961_2005-01-22.html"">http://infopedia.nl.sg/articles/SIP_961_2005-01-22.html</a>",,4/17/2013 12:25:55 PM,,,39632.3,CD6FFB18961F8F86,Point,39632.3,,,29371.88,Ang Mo Kio Public Library,,,library
103.8560149,1.299872983,Bugis Junction (Indoor Streets of Bugis),"A pedestrian shopping mall, is made up of three streets - Malabar Street, Malay Street and Hylam Street.",clampToGround,30525.9,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_297_2004-12-20.html"">http://infopedia.nl.sg/articles/SIP_297_2004-12-20.html</a>",,4/17/2013 12:25:55 PM,,,31358.88,73297A3A5D34CF0D,Point,31358.88,,,30525.9,Bugis Junction (Indoor Streets of Bugis),,,shopping
103.843497,1.280981969,Banda Street,"Banda Street, a very short one-way road in Chinatown, connects Sago Street to Dickenson Road.",clampToGround,29132.7699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_305_2005-01-11.html"">http://infopedia.nl.sg/articles/SIP_305_2005-01-11.html</a>",,4/17/2013 12:25:55 PM,,,29270,59F4C1CAED06949C,Point,29270,,,29132.77,Banda Street,,,shopping
103.851764,1.285078966,Battery Road,Battery Road takes its name from the Battery Point of Fort Fullerton which was situated where Fullerton Square is today.,clampToGround,30052.82,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_237_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_237_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,29723.03,35CC15B11F1F58DA,Point,29723.0299,,,30052.82,Battery Road,,,district
103.8590049,1.299291991,Beach Road,"In Sir Stamford Raffles' 1822 City Plan Beach Road was set aside for the European community, and so the earliest buildings on this street were European dwelling houses, mostly bungalows.",clampToGround,30858.66,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_889_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_889_2004-12-23.html</a>",,4/17/2013 12:25:55 PM,,,31294.64,E129DA6D4054CD2B,Point,31294.64,,,30858.66,Beach Road,,,district
103.841837,1.275951987,Yan Kit Road,"Yan Kit Road, a one-way street, connects Craig Road to Cantonment Road.",clampToGround,28948.03,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_354_2004-12-16.html"">http://infopedia.nl.sg/articles/SIP_354_2004-12-16.html</a>",,4/17/2013 12:25:55 PM,,,28713.81,588A5CE702566F12,Point,28713.81,,,28948.03,Yan Kit Road,,,district
103.8510449,1.291168964,Adelphi Hotel,The Adelphi Hotel was first established in possibly Commercial Square (Raffles Place) in 1863.,clampToGround,29972.79,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1109_2006-04-07.html"">http://infopedia.nl.sg/articles/SIP_1109_2006-04-07.html</a>",,4/17/2013 12:25:55 PM,,,30396.43,F7AEBF31AFFDC0B5,Point,30396.4299,,,29972.79,Adelphi Hotel,,,hotel
103.853447,1.30214694,Albert Street,"Albert Street, begins from the junction of Queen Street and New Bugis Street and ends at Selegie Road.",clampToGround,30240.11,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_279_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_279_2005-01-26.html</a>",,4/17/2013 12:25:55 PM,,,31610.32,7D64EEEC48F0FA8F,Point,31610.32,,,30240.11,Albert Street,,,shopping
103.881501,1.32196091,Aljunied Road,"Aljunied Road, a road in the northern boundary of the Geylang area, stretches from Macpherson Road to Geylang Road.",clampToGround,33362.2199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_827_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_827_2005-01-26.html</a>",,4/17/2013 12:25:55 PM,,,33801.29,463E50C3B4EE041C,Point,33801.2899,,,33362.22,Aljunied Road,,,district
103.8741559,1.334388999,Alkaff Lake Gardens,"The Alkaff Lake Gardens, part of the vanished landmarks of our national heritage, was located off MacPherson Road",clampToGround,32544.7699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_604_2005-01-24.html"">http://infopedia.nl.sg/articles/SIP_604_2005-01-24.html</a>",,4/17/2013 12:25:55 PM,,,35175.51,A6EF66DC0973A2EF,Point,35175.5099,,,32544.77,Alkaff Lake Gardens,,,garden
103.8166169,1.305931912,Minden Road,Minden Road connects Harding Road and Napier Road.,clampToGround,26141.2599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_314_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_314_2005-01-26.html</a>",,4/17/2013 12:25:55 PM,,,32028.84,A1F2F2A78FF176C7,Point,32028.8399,,,26141.26,Minden Road,,,district
103.835484,1.305404994,Mount Elizabeth Hospital (MEH),"Mount Elizabeth Hospital (MEH), established in 1979, is Singapore's largest private hospital.",clampToGround,28240.99,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_359_2005-01-31.html"">http://infopedia.nl.sg/articles/SIP_359_2005-01-31.html</a>",,4/17/2013 12:25:55 PM,,,31970.57,1C14A8A38EDFB1CA,Point,31970.57,,,28240.99,Mount Elizabeth Hospital (MEH),,,hospital
103.82471,1.26912792,Mount Faber,"Mount Faber, hill, is located in the Bukit Merah area of the Central Region.",clampToGround,27041.9299,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_29_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_29_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,27959.24,CBDE70A5BB80CDA2,Point,27959.24,,,27041.93,Mount Faber,,,hill
103.8462549,1.301012914,Mount Sophia,Mount Sophia was originally named Bukit Seligi or Seligi Hill.,clampToGround,29439.7,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_482_2004-12-27.html"">http://infopedia.nl.sg/articles/SIP_482_2004-12-27.html</a>",,4/17/2013 12:25:55 PM,,,31484.92,C976EA6B37335727,Point,31484.9199,,,29439.7,Mount Sophia,,,district
103.883535,1.302920925,Mountbatten Estate,"Mountbatten Estate, with a total area of 161 ha, is one of 5 subzones in the Marine Parade area.",clampToGround,33588.6299,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_851_2005-01-05.html"">http://infopedia.nl.sg/articles/SIP_851_2005-01-05.html</a>",,4/17/2013 12:25:55 PM,,,31695.95,F5913EB718099BDE,Point,31695.9499,,,33588.63,Mountbatten Estate,,,house
103.847792,1.299321924,Cathay Building,"Cathay Building, located at the foot of Mount Sophia, was once the tallest building in Singapore.",clampToGround,29610.7599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_532_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_532_2004-12-17.html</a>",,4/17/2013 12:25:55 PM,,,31297.94,94E518CFD6F8BAA3,Point,31297.9399,,,29610.76,Cathay Building,,,shopping
103.761971,1.425255939,Kranji MRT station,"Built as part of the Woodlands Extension Line, connecting Choa Chu Kang to Yishun through Woodlands.",clampToGround,20060.0599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_365_2005-01-28.html"">http://infopedia.nl.sg/articles/SIP_365_2005-01-28.html</a>",,4/17/2013 12:25:55 PM,,,45223.2,81CA4080091F1B1A,Point,45223.1999,,,20060.06,Kranji MRT station,,,station
103.7557809,1.430735997,Kranji Road,"A two-way road, begins from the junction of Woodlands Road and Turf Club Avenue and ends near Kranji Loop.",clampToGround,19371.2199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_384_2005-01-20.html"">http://infopedia.nl.sg/articles/SIP_384_2005-01-20.html</a>",,4/17/2013 12:25:55 PM,,,45829.18,38BA85B11F8EE3CD,Point,45829.1799,,,19371.22,Kranji Road,,,district
103.860372,1.223600969,Kusu Island,The earliest mention of Kusu Reef was in the 17th century.,clampToGround,31010.8899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_233_2005-01-20.html"">http://infopedia.nl.sg/articles/SIP_233_2005-01-20.html</a>",,4/17/2013 12:25:55 PM,,,22925.12,A126FDEB2BBC68D1,Point,22925.1199,,,31010.89,Kusu Island,,,island
103.8529339,1.300906969,Kwan Im Thong Hood Cho Temple,Kwan Im Thong Hood Cho Temple is a popular place of worship for local devotees of Kuan Yin or Guan Yin.,clampToGround,30183.0099,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_275_2005-01-03.html"">http://infopedia.nl.sg/articles/SIP_275_2005-01-03.html</a>",,4/17/2013 12:25:55 PM,,,31473.21,7742E9700AC3745D,Point,31473.21,,,30183.01,Kwan Im Thong Hood Cho Temple,,,temple
103.851253,1.296027934,Cathedral of the Good Shepherd,The Cathedral of the Good Shepherd stands at the junction of Queen Street and Bras Basah Road.,clampToGround,29995.94,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_756_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_756_2004-12-17.html</a>",,4/17/2013 12:25:55 PM,,,30933.71,00988AB11B340ED2,Point,30933.71,,,29995.94,Cathedral of the Good Shepherd,,,church
103.851599,1.282210955,Finlayson Green,"Finlayson Green is a triangular island oasis of flowering shrubs and trees, designed for visual pleasantness.",clampToGround,30034.46,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_724_2005-01-17.html"">http://infopedia.nl.sg/articles/SIP_724_2005-01-17.html</a>",,4/17/2013 12:25:55 PM,,,29405.9,51FC539127181A46,Point,29405.9,,,30034.46,Finlayson Green,,,building
103.836251,1.284965986,Outram,"Prior to 1853, it was known as Cantonment Road.",clampToGround,28326.3499,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_733_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_733_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,29710.53,B584611D3D2A3614,Point,29710.5299,,,28326.35,Outram,,,district
103.8606407,1.301711872,Sultan Gate,Sultan Gate is the name of a road leading to the Istana Kampong Glam (once the seat of Malay royalty in Singapore).,clampToGround,31040.7,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_897_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_897_2004-12-23.html</a>",,4/22/2013 3:41:48 PM,,,31562.22,406EE0CAC9891E27,Point,31562.22,,,31040.7,Sultan Gate,,,food
103.8460293,1.321194627,Tan Tock Seng Hospital (TTSH),Tan Teck Guan Building was built in 1911 to add to the existing facilities of the Straits and Federated Malay States Government Medical School (later known as King Edward VII College of Medicine).,clampToGround,29414.58,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1408_2009-01-06.html"">http://infopedia.nl.sg/articles/SIP_1408_2009-01-06.html</a>",,4/22/2013 3:41:48 PM,,,33716.51,A6D561673A7454F4,Point,33716.5099,,,29414.58,Tan Tock Seng Hospital (TTSH),,,hospital
103.8838328,1.298046847,Tanjong Rhu Road,Tanjong Rhu Road was named after the Casuarina trees that grew along the coast of Kallang and Rochore.,clampToGround,33621.78,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_625_2004-12-31.html"">http://infopedia.nl.sg/articles/SIP_625_2004-12-31.html</a>",,4/22/2013 3:41:48 PM,,,31157,15C9E5261544E750,Point,31157,,,33621.78,Tanjong Rhu Road,,,district
103.8393058,1.313361498,Newton Circus,The location used to be the second station for the first railway track in Singapore which had its first station in Tank Road.,clampToGround,28666.32,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_866_2005-01-19.html"">http://infopedia.nl.sg/articles/SIP_866_2005-01-19.html</a>",,4/22/2013 3:41:48 PM,,,32850.36,0CAC50589766BB1F,Point,32850.3599,,,28666.32,Newton Circus,,,circus
103.8500609,1.302882937,Selegie Road,Selegie Road lies between Prinsep Street and Serangoon Road.,clampToGround,29863.2699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_586_2004-12-30.html"">http://infopedia.nl.sg/articles/SIP_586_2004-12-30.html</a>",,4/17/2013 12:25:55 PM,,,31691.7,2B9EF5CABCFA2E5E,Point,31691.6999,,,29863.27,Selegie Road,,,district
103.7431069,1.383454987,Choa Chu Kang,"Between the late 18th to early 19th century, Chinese immigrants settled along the river, Sungei Berih.",clampToGround,17960.5899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_182_2005-01-20.html"">http://infopedia.nl.sg/articles/SIP_182_2005-01-20.html</a>",,4/17/2013 12:25:55 PM,,,40601.13,1E1D4125274A9A02,Point,40601.13,,,17960.59,Choa Chu Kang,,,district
103.8572489,1.293757929,Suntec City,Suntec City began construction in 1989 and was largely completed by March 1995 at a cost of US$2.3 billion.,clampToGround,30663.24,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_554_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_554_2004-12-23.html</a>",,4/17/2013 12:25:55 PM,,,30682.71,47E35F32F8532F90,Point,30682.71,,,30663.24,Suntec City,,,shopping
103.8600528,1.302183957,Bendahara House (Gedung Kuning),"Bendahara House (Gedung Kuning), built in the 1920s, located just outside Istana Kampong Glam.",clampToGround,30975.28,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_748_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_748_2004-12-24.html</a>",,4/22/2013 3:41:48 PM,,,31614.42,7C220A02FC893E4F,Point,31614.4199,,,30975.28,Bendahara House (Gedung Kuning),,,house
103.8508222,1.283720798,Malacca Street,"Malacca Street, a one-way road in Raffles Place, connects D'Almeida Street to Market Street.",clampToGround,29948.0099,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_322_2005-01-11.html"">http://infopedia.nl.sg/articles/SIP_322_2005-01-11.html</a>",,4/22/2013 3:41:48 PM,,,29572.85,2DB8C3E8A875B934,Point,29572.8499,,,29948.01,Malacca Street,,,shopping
103.8472509,1.280310189,Al Abrar Mosque,"Al-Abrar Mosque is located at 192 Telok Ayer Street, in the historic Chinatown area.",clampToGround,29550.5499,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_519_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_519_2004-12-24.html</a>",,4/22/2013 3:41:48 PM,,,29195.72,C06A9F19726D2862,Point,29195.72,,,29550.55,Al Abrar Mosque,,,mosque
103.8586789,1.298498956,Clyde Terrace Market,"Built in 1872, Clyde Terrace Market was situated on Beach Road near the junction with Rochor Road.",clampToGround,30822.3799,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1012_2006-04-06.html"">http://infopedia.nl.sg/articles/SIP_1012_2006-04-06.html</a>",,4/22/2013 3:41:48 PM,,,31206.95,018227F064EE5044,Point,31206.9499,,,30822.38,Clyde Terrace Market,,,market
103.8506259,1.291997998,Coleman Street,"Coleman Street, street, part of Singapore city's original town is located in the Downtown Core section within the Central area, and stretches from Armenian Street to St. Andrews Road.",clampToGround,29926.16,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_766_2004-12-14.html"">http://infopedia.nl.sg/articles/SIP_766_2004-12-14.html</a>",,4/17/2013 12:25:55 PM,,,30488.1,75AF7378D98BF2A8,Point,30488.0999,,,29926.16,Coleman Street,,,shopping
103.8470799,1.276197952,Sailors' Home,The Sailors' Home that existed in the mid-19th to early 20th century was a seamen's lodging.,clampToGround,29531.53,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1134_2006-04-07.html"">http://infopedia.nl.sg/articles/SIP_1134_2006-04-07.html</a>",,4/17/2013 12:25:55 PM,,,28741.01,5CD91B3BFDEC4131,Point,28741.0099,,,29531.53,Sailors' Home,,,naval base
103.8519839,1.295219969,CHIJmes,"Originally known as the Convent of the Holy Infant Jesus (CHIJ), a premier girls school established in 1854.",clampToGround,30077.29,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_828_2004-12-15.html"">http://infopedia.nl.sg/articles/SIP_828_2004-12-15.html</a>",,4/17/2013 12:25:55 PM,,,30844.37,7B08EECCE8D2432A,Point,30844.3699,,,30077.29,CHIJmes,,,historic building
103.986099,1.348392941,Changi International Airport,"Changi International Airport, located at the eastern edge of Singapore, was officially opened on 29 December 1981.",clampToGround,45002.78,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_574_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_574_2004-12-23.html</a>",,4/17/2013 12:25:55 PM,,,36724.49,D73C2EC15F062617,Point,36724.49,,,45002.78,Changi International Airport,,,airport
103.869808,1.38628899,Seletar Market,"Seletar Market and Food Centre, now demolished, was located at Block 5 Seletar Road.",clampToGround,32060.7999,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1124_2006-04-05.html"">http://infopedia.nl.sg/articles/SIP_1124_2006-04-05.html</a>",,4/17/2013 12:25:55 PM,,,40914.34,55E26D05D46265D7,Point,40914.3399,,,32060.8,Seletar Market,,,market
103.913907,1.33667994,Alkaff Kampung Melayu Mosque,Alkaff Kampung Melayu Mosque a.k.a Alkaff Mosque was officially opened on 29 July 1995 by Zulkifli Mohammed.,clampToGround,36968.6399,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_621_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_621_2004-12-17.html</a>",,4/17/2013 12:25:55 PM,,,35428.94,5511DF5E9EA1C310,Point,35428.9399,,,36968.64,Alkaff Kampung Melayu Mosque,,,mosque
103.845079,1.289157963,Read Bridge,"Read Bridge, beam structured bridge, located in the Singapore River Area, located in the Central Region.",clampToGround,29308.83,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_28_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_28_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,30174.06,4C69EA588DD442F2,Point,30174.06,,,29308.83,Read Bridge,,,bridge
103.9036493,1.305425891,Red House Bakery,The Red House Bakery is a popular reference to a relict confectionery shop called Katong Bakery &amp; Confectionery.,clampToGround,35827.16,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_611_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_611_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,31972.99,679202834EA9D744,Point,31972.99,,,35827.16,Red House Bakery,,,food
103.8485459,1.296611991,Revere Bell,"The Revere Bell was presented to the Church of St Andrew in 1843 by Maria Revere Balestier, wife of Joseph Balestier, the first American Consul to Singapore.",clampToGround,29694.6699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_96_2005-01-24.html"">http://infopedia.nl.sg/articles/SIP_96_2005-01-24.html</a>",,4/17/2013 12:25:55 PM,,,30998.29,3F6312DAB1105C65,Point,30998.2899,,,29694.67,Revere Bell,,,shopping
103.854342,1.318536914,Ceylon Sports Club,"The Ceylon Sports Club (CSC) came into being in 1928, reconstituted from the Lanka Union founded by some Ceylonese students in 1920.",clampToGround,30339.7,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1518_2009-05-11.html"">http://infopedia.nl.sg/articles/SIP_1518_2009-05-11.html</a>",,4/17/2013 12:25:55 PM,,,33422.64,C640165BE2FF37D5,Point,33422.64,,,30339.7,Ceylon Sports Club,,,club
103.930726,1.326804946,Bedok Public Library,Foundation work for the Bedok Library started in September 1983 and was completed in December 1983.,clampToGround,38840.46,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_695_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_695_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,34337.08,27B383D65D44FE5E,Point,34337.08,,,38840.46,Bedok Public Library,,,library
103.848311,1.296508985,The Singapore Stone,"The Singapore Stone, sandstone slab, ancient relic, currently on exhibit at Singapore History Museum.",clampToGround,29668.5199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_43_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_43_2005-01-26.html</a>",,4/17/2013 12:25:55 PM,,,30986.9,5AB69CA9E64C0A13,Point,30986.9,,,29668.52,The Singapore Stone,,,public sculpture
103.850558,1.298077953,Maghain Aboth Synagogue,"Maghain Aboth Synagogue, which translates to Shield of our Fathers was completed in 1878.",clampToGround,29918.5899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_792_2005-01-23.html"">http://infopedia.nl.sg/articles/SIP_792_2005-01-23.html</a>",,4/17/2013 12:25:55 PM,,,31160.39,974DE0FC836803EB,Point,31160.39,,,29918.59,Maghain Aboth Synagogue,,,synagogue
103.8433049,1.284593912,Majestic Theatre,"Majestic Theatre, built in 1927, is located between People's Park Complex and Yue Hwa Department Store.",clampToGround,29111.4,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_189_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_189_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,29669.39,4415F6E1CCC6C2D5,Point,29669.39,,,29111.4,Majestic Theatre,,,theatre
103.85984,1.305096918,Malabar Mosque,"Malabar Mosque, located at the junction of Victoria Street and Jalan Sultan, was constructed in the 1960s.",clampToGround,30951.5899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_619_2004-12-27.html"">http://infopedia.nl.sg/articles/SIP_619_2004-12-27.html</a>",,4/17/2013 12:25:55 PM,,,31936.52,851D186D74B00B5A,Point,31936.5199,,,30951.59,Malabar Mosque,,,mosque
103.9012209,1.30082591,Mandalay Villa,"Mandalay Villa was built in 1902 by a prominent businessman of the Peranakan community, Lee Cheng Yan.",clampToGround,35556.9199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_371_2005-01-24.html"">http://infopedia.nl.sg/articles/SIP_371_2005-01-24.html</a>",,4/17/2013 12:25:55 PM,,,31464.34,E76FDCE58BDBEDE7,Point,31464.3399,,,35556.92,Mandalay Villa,,,villa
103.9001799,1.300510948,Chinese Swimming Club,"The Chinese Swimming Club, at Amber Road, was founded in 1905 by a group of six Chinese swimming enthusiasts.",clampToGround,35441.07,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_628_2005-01-22.html"">http://infopedia.nl.sg/articles/SIP_628_2005-01-22.html</a>",,4/17/2013 12:25:55 PM,,,31429.51,7628907BF6067D87,Point,31429.5099,,,35441.07,Chinese Swimming Club,,,swimming
103.844777,1.289944943,Clarke Quay,"Clarke Quay, river embankment, part of the Singapore River area, located in the Central Region.",clampToGround,29275.2199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_863_2004-12-16.html"">http://infopedia.nl.sg/articles/SIP_863_2004-12-16.html</a>",,4/17/2013 12:25:55 PM,,,30261.08,9CF946D55E3627D3,Point,30261.08,,,29275.22,Clarke Quay,,,district
103.847191,1.369978933,Ang Mo Kio,Ang Mo Kio is located within the north-eastern region.,clampToGround,29543.83,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_230_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_230_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,39110.83,E6B6FB0C5AD7269F,Point,39110.83,,,29543.83,Ang Mo Kio,,,district
103.847545,1.28112294,Thian Hock Keng Temple,"Thian Hock Keng, at 158 Telok Ayer Street, is Singapore?s oldest Chinese temple and is recognised as the most important temple of the local Hokkien community.",clampToGround,29583.28,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_793_2005-01-10.html"">http://infopedia.nl.sg/articles/SIP_793_2005-01-10.html</a>",,4/17/2013 12:25:55 PM,,,29285.59,6D8DD7BF51529A2B,Point,29285.5899,,,29583.28,Thian Hock Keng Temple,,,temple
103.9097969,1.304866994,Marine Parade Public Library,"Opened on 10 November 1978, was the third full-time library built by the National Library.",clampToGround,36511.3399,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_878_2004-12-27.html"">http://infopedia.nl.sg/articles/SIP_878_2004-12-27.html</a>",,4/17/2013 12:25:55 PM,,,31911.21,9FEDFBDA9AFE4A89,Point,31911.21,,,36511.34,Marine Parade Public Library,,,library
